student_id,program,gpa,course_id,course_name,course_level,course_difficulty,attempts,attendance,credit_load,grade,pass_fail
STU-0529,Geological Engineering,2.806,GL201,Structural Geology,200,7.01,1,63.6,3,C,1
STU-0099,Electrical Engineering,1.608,EE301,Power Systems I,400,7.96,1,100.0,3,F,0
STU-0339,Mining Engineering,3.086,MN301,Rock Mechanics,200,8.27,1,100.0,3,A,1
STU-0518,Mechanical Engineering,2.804,ME301,Machine Design,400,7.21,1,88.6,3,D,1
STU-0187,Mining Engineering,2.274,MN301,Rock Mechanics,300,8.24,1,84.0,3,C,1
STU-0295,Mechanical Engineering,2.914,ME301,Machine Design,200,7.46,1,81.4,3,B,1
STU-0504,Mechanical Engineering,2.706,ME401,Finite Element Methods,200,7.96,1,85.2,3,F,0
STU-0389,Mechanical Engineering,2.696,ME401,Finite Element Methods,400,7.7,1,100.0,3,A,1
STU-0333,Electrical Engineering,3.339,EE301,Power Systems I,200,8.04,1,76.9,3,A,1
STU-0448,Mechanical Engineering,2.791,ME301,Machine Design,300,8.3,1,86.3,3,F,0
STU-0503,Geological Engineering,3.088,GL301,Hydrogeology,200,7.72,1,81.2,3,A,1
STU-0195,Mechanical Engineering,1.922,ME301,Machine Design,400,7.46,1,83.8,3,F,0
STU-0416,Electrical Engineering,2.574,EE401,Renewable Energy,200,6.79,1,91.8,3,F,0
STU-0451,Mining Engineering,2.199,MN401,Mine Planning,300,7.48,1,82.2,3,F,0
STU-0112,Mining Engineering,2.544,MN201,Introduction to Mining,200,6.16,1,87.5,2,A,1
STU-0203,Mechanical Engineering,2.08,GL301,Hydrogeology,300,6.92,1,66.3,3,D,1
STU-0171,Mechanical Engineering,2.795,ME301,Machine Design,200,7.26,2,100.0,3,D,1
STU-0029,Geological Engineering,2.65,GL301,Hydrogeology,400,7.75,1,82.7,3,B,1
STU-0210,Electrical Engineering,2.755,EE301,Power Systems I,200,8.0,1,88.2,3,F,0
STU-0367,Geological Engineering,2.371,GL401,Engineering Geology,200,7.54,1,78.1,3,C,1
STU-0206,Mechanical Engineering,2.314,ME301,Machine Design,200,7.78,1,73.7,3,F,0
STU-0415,Mining Engineering,2.532,MN301,Rock Mechanics,400,7.33,1,79.1,3,B,1
STU-0335,Electrical Engineering,2.723,EE201,Circuit Theory II,200,7.43,1,74.5,3,D,1
STU-0331,Mechanical Engineering,3.021,ME301,Machine Design,300,7.68,1,100.0,3,A,1
STU-0565,Mining Engineering,2.467,MN301,Rock Mechanics,300,7.22,1,77.2,3,C,1
STU-0036,Mechanical Engineering,2.179,ME301,Machine Design,300,6.82,1,79.2,3,D,1
STU-0361,Mining Engineering,2.522,EE201,Circuit Theory II,400,7.22,1,66.5,3,D,1
STU-0314,Electrical Engineering,2.945,EE301,Power Systems I,300,7.45,1,100.0,3,F,0
STU-0047,Electrical Engineering,3.599,EE201,Circuit Theory II,200,6.77,1,84.8,3,A,1
STU-0344,Electrical Engineering,3.548,EE401,Renewable Energy,400,6.86,1,90.9,3,A,1
STU-0067,Mining Engineering,2.576,MN201,Introduction to Mining,300,7.09,1,100.0,2,B,1
STU-0441,Electrical Engineering,2.5,EE301,Power Systems I,300,7.78,1,82.3,3,C,1
STU-0074,Electrical Engineering,2.662,EE401,Renewable Energy,200,6.87,2,87.2,3,F,0
STU-0475,Geological Engineering,2.579,GL201,Structural Geology,400,7.2,1,68.5,3,F,0
STU-0485,Mining Engineering,3.066,MN201,Introduction to Mining,200,6.27,1,75.9,2,A,1
STU-0121,Geological Engineering,3.272,GL401,Engineering Geology,300,7.13,1,83.8,3,A,1
STU-0192,Geological Engineering,2.414,GL301,Hydrogeology,300,7.13,1,75.9,3,D,1
STU-0304,Geological Engineering,3.166,GL401,Engineering Geology,200,7.71,1,93.1,3,A,1
STU-0574,Geological Engineering,2.8,GL401,Engineering Geology,200,7.56,1,83.3,3,F,0
STU-0182,Mechanical Engineering,3.774,ME201,Thermodynamics I,300,7.27,3,84.3,3,A,1
STU-0550,Electrical Engineering,2.973,EE401,Renewable Energy,200,6.67,1,56.6,3,A,1
STU-0429,Geological Engineering,2.853,GL401,Engineering Geology,200,7.85,1,82.9,3,F,0
STU-0310,Electrical Engineering,3.215,EE301,Power Systems I,300,7.19,1,93.1,3,A,1
STU-0319,Geological Engineering,2.732,GL401,Engineering Geology,300,7.28,2,100.0,3,C,1
STU-0054,Mechanical Engineering,1.872,ME301,Machine Design,400,7.83,3,83.5,3,F,0
STU-0500,Electrical Engineering,2.548,EE201,Circuit Theory II,300,7.05,2,85.2,3,F,0
STU-0586,Electrical Engineering,2.296,EE201,Circuit Theory II,300,6.96,1,88.2,3,F,0
STU-0180,Mining Engineering,2.977,MN301,Rock Mechanics,300,7.04,1,86.0,3,F,0
STU-0587,Mechanical Engineering,2.345,ME301,Machine Design,300,6.92,1,57.1,3,D,1
STU-0102,Geological Engineering,3.295,GL401,Engineering Geology,300,7.22,1,74.3,3,D,1
STU-0379,Mining Engineering,3.326,MN201,Introduction to Mining,300,5.99,1,98.8,2,A,1
STU-0576,Electrical Engineering,3.57,MN301,Rock Mechanics,400,7.49,1,76.9,3,A,1
STU-0550,Geological Engineering,2.561,GL401,Engineering Geology,400,7.65,1,81.5,3,F,0
STU-0044,Electrical Engineering,2.908,EE301,Power Systems I,300,7.41,1,71.0,3,B,1
STU-0581,Geological Engineering,2.999,GL401,Engineering Geology,300,6.83,2,86.2,3,A,1
STU-0559,Electrical Engineering,2.695,EE301,Power Systems I,200,8.05,1,77.0,3,C,1
STU-0370,Electrical Engineering,2.685,EE301,Power Systems I,200,7.23,1,92.1,3,F,0
STU-0158,Electrical Engineering,3.601,GL401,Engineering Geology,300,7.71,1,82.5,3,A,1
STU-0202,Electrical Engineering,2.777,EE201,Circuit Theory II,300,7.28,1,66.1,3,B,1
STU-0429,Electrical Engineering,1.5,EE401,Renewable Energy,300,7.0,1,93.2,3,F,0
STU-0347,Geological Engineering,3.181,EE401,Renewable Energy,300,7.11,1,67.5,3,A,1
STU-0383,Electrical Engineering,2.436,EE401,Renewable Energy,200,7.59,1,76.2,3,C,1
STU-0442,Electrical Engineering,3.027,EE301,Power Systems I,200,7.39,1,87.7,3,B,1
STU-0200,Mining Engineering,2.493,MN201,Introduction to Mining,400,6.24,1,100.0,2,B,1
STU-0034,Electrical Engineering,2.57,EE201,Circuit Theory II,300,7.17,1,67.7,3,D,1
STU-0007,Mining Engineering,2.927,MN401,Mine Planning,200,8.17,1,89.9,3,B,1
STU-0163,Geological Engineering,1.615,GL201,Structural Geology,200,6.49,1,95.5,3,D,1
STU-0268,Geological Engineering,2.101,GL401,Engineering Geology,300,7.11,1,70.0,3,F,0
STU-0048,Mining Engineering,2.528,MN201,Introduction to Mining,300,6.46,1,89.4,2,D,1
STU-0565,Mining Engineering,3.303,GL201,Structural Geology,200,7.39,1,84.5,3,A,1
STU-0145,Geological Engineering,3.186,GL201,Structural Geology,400,6.55,1,86.1,3,A,1
STU-0270,Mining Engineering,2.744,MN301,Rock Mechanics,200,7.63,1,69.6,3,C,1
STU-0219,Geological Engineering,2.466,GL301,Hydrogeology,200,7.49,1,66.5,3,F,0
STU-0530,Electrical Engineering,2.513,EE201,Circuit Theory II,300,7.15,3,100.0,3,F,0
STU-0244,Electrical Engineering,2.364,EE201,Circuit Theory II,300,7.44,1,61.3,3,D,1
STU-0031,Mining Engineering,2.361,MN201,Introduction to Mining,400,6.33,1,75.2,2,B,1
STU-0598,Mining Engineering,2.264,MN301,Rock Mechanics,200,7.57,1,77.8,3,F,0
STU-0281,Electrical Engineering,2.332,EE401,Renewable Energy,300,6.48,1,75.3,3,D,1
STU-0301,Mining Engineering,3.162,MN201,Introduction to Mining,300,5.98,1,100.0,2,A,1
STU-0479,Geological Engineering,3.151,GL201,Structural Geology,200,6.61,1,78.9,3,A,1
STU-0356,Mechanical Engineering,2.786,ME401,Finite Element Methods,200,8.03,1,69.6,3,B,1
STU-0280,Geological Engineering,2.64,GL201,Structural Geology,200,6.76,1,100.0,3,A,1
STU-0154,Mechanical Engineering,2.853,ME401,Finite Element Methods,200,8.39,1,85.4,3,B,1
STU-0147,Electrical Engineering,2.617,EE201,Circuit Theory II,400,6.92,1,56.6,3,F,0
STU-0049,Mechanical Engineering,1.831,ME401,Finite Element Methods,200,8.39,1,77.3,3,F,0
STU-0427,Electrical Engineering,3.097,EE201,Circuit Theory II,200,6.92,1,65.0,3,A,1
STU-0306,Mining Engineering,2.482,MN401,Mine Planning,300,7.55,1,82.0,3,C,1
STU-0192,Electrical Engineering,2.508,EE301,Power Systems I,200,7.82,1,80.3,3,C,1
STU-0370,Mechanical Engineering,3.412,ME401,Finite Element Methods,300,7.95,1,79.2,3,A,1
STU-0375,Geological Engineering,2.063,GL201,Structural Geology,300,7.59,1,70.1,3,D,1
STU-0459,Mechanical Engineering,2.62,ME401,Finite Element Methods,300,7.62,1,72.8,3,C,1
STU-0122,Geological Engineering,2.912,GL301,Hydrogeology,400,7.08,1,74.9,3,F,0
STU-0516,Mechanical Engineering,2.614,ME401,Finite Element Methods,400,8.23,1,89.5,3,F,0
STU-0404,Mechanical Engineering,3.082,ME201,Thermodynamics I,200,7.57,1,100.0,3,A,1
STU-0068,Electrical Engineering,3.387,EE401,Renewable Energy,200,7.12,1,89.0,3,F,0
STU-0185,Electrical Engineering,3.162,EE401,Renewable Energy,300,6.72,1,79.7,3,A,1
STU-0035,Geological Engineering,2.807,GL201,Structural Geology,200,6.55,2,75.7,3,B,1
STU-0408,Geological Engineering,2.28,GL401,Engineering Geology,200,7.1,1,82.2,3,D,1
STU-0576,Geological Engineering,2.144,GL201,Structural Geology,300,7.0,1,68.5,3,C,1
STU-0458,Mechanical Engineering,2.405,ME401,Finite Element Methods,400,8.04,1,93.9,3,B,1
STU-0448,Electrical Engineering,3.024,EE401,Renewable Energy,300,6.33,1,80.8,3,A,1
STU-0412,Mechanical Engineering,2.665,ME301,Machine Design,300,8.22,1,81.3,3,F,0
STU-0500,Geological Engineering,2.519,GL201,Structural Geology,200,6.4,3,100.0,3,D,1
STU-0336,Geological Engineering,2.558,GL201,Structural Geology,200,6.53,1,80.6,3,C,1
STU-0466,Geological Engineering,2.69,GL201,Structural Geology,400,6.91,1,100.0,3,A,1
STU-0538,Mechanical Engineering,2.293,ME201,Thermodynamics I,200,6.9,1,100.0,3,F,0
STU-0545,Geological Engineering,2.546,GL301,Hydrogeology,200,6.91,1,87.7,3,B,1
STU-0165,Geological Engineering,2.609,GL201,Structural Geology,400,6.99,1,64.4,3,B,1
STU-0200,Electrical Engineering,1.5,EE201,Circuit Theory II,200,6.34,1,81.8,3,F,0
STU-0278,Electrical Engineering,2.604,EE201,Circuit Theory II,300,6.84,1,72.6,3,A,1
STU-0097,Mining Engineering,2.817,MN401,Mine Planning,200,7.99,1,86.8,3,F,0
STU-0171,Mechanical Engineering,2.009,ME401,Finite Element Methods,300,7.6,1,77.7,3,F,0
STU-0282,Mining Engineering,2.804,MN401,Mine Planning,200,7.52,1,77.2,3,F,0
STU-0399,Geological Engineering,2.653,GL401,Engineering Geology,200,7.3,1,75.5,3,B,1
STU-0235,Geological Engineering,2.437,GL301,Hydrogeology,300,7.52,1,82.0,3,F,0
STU-0233,Mining Engineering,3.611,ME201,Thermodynamics I,400,7.12,1,77.5,3,A,1
STU-0159,Geological Engineering,2.922,GL301,Hydrogeology,300,6.33,1,96.0,3,A,1
STU-0080,Electrical Engineering,3.247,EE401,Renewable Energy,300,6.9,1,87.5,3,A,1
STU-0173,Mining Engineering,3.139,MN301,Rock Mechanics,200,7.54,1,46.7,3,B,1
STU-0036,Electrical Engineering,3.193,EE401,Renewable Energy,300,6.7,1,62.2,3,A,1
STU-0518,Mining Engineering,2.266,MN201,Introduction to Mining,300,6.04,2,94.9,2,C,1
STU-0269,Mining Engineering,3.112,MN201,Introduction to Mining,200,6.07,3,65.4,2,F,0
STU-0576,Geological Engineering,3.925,GL401,Engineering Geology,200,6.67,1,99.9,3,A,1
STU-0543,Mechanical Engineering,2.628,ME301,Machine Design,200,8.02,1,79.1,3,D,1
STU-0027,Mechanical Engineering,2.812,ME401,Finite Element Methods,400,8.15,1,84.8,3,B,1
STU-0013,Mining Engineering,3.065,MN301,Rock Mechanics,300,6.91,1,78.3,3,A,1
STU-0316,Electrical Engineering,2.847,EE301,Power Systems I,300,7.87,1,97.3,3,F,0
STU-0059,Geological Engineering,2.13,GL201,Structural Geology,200,6.4,1,70.2,3,F,0
STU-0281,Mining Engineering,2.499,MN301,Rock Mechanics,200,7.45,1,92.2,3,B,1
STU-0305,Mining Engineering,2.631,MN401,Mine Planning,200,7.62,2,80.1,3,C,1
STU-0374,Mechanical Engineering,2.891,ME401,Finite Element Methods,300,7.6,1,63.3,3,F,0
STU-0327,Mechanical Engineering,3.234,EE201,Circuit Theory II,200,6.91,1,81.4,3,A,1
STU-0057,Mining Engineering,4.0,MN301,Rock Mechanics,300,7.4,1,75.3,3,A,1
STU-0285,Electrical Engineering,2.64,EE201,Circuit Theory II,400,6.65,2,87.2,3,D,1
STU-0406,Mechanical Engineering,2.677,ME201,Thermodynamics I,400,7.17,1,78.9,3,F,0
STU-0354,Electrical Engineering,2.971,EE301,Power Systems I,300,7.24,1,97.7,3,A,1
STU-0031,Mining Engineering,3.251,MN401,Mine Planning,300,7.73,1,69.6,3,A,1
STU-0336,Mining Engineering,3.28,MN401,Mine Planning,200,8.3,1,100.0,3,B,1
STU-0480,Mechanical Engineering,2.467,ME401,Finite Element Methods,400,8.57,1,53.4,3,C,1
STU-0381,Electrical Engineering,2.0,EE301,Power Systems I,300,7.47,1,73.3,3,D,1
STU-0107,Mechanical Engineering,2.255,ME401,Finite Element Methods,200,7.24,1,100.0,3,F,0
STU-0088,Geological Engineering,2.85,GL401,Engineering Geology,200,6.83,1,90.4,3,A,1
STU-0303,Electrical Engineering,2.16,EE401,Renewable Energy,300,6.9,1,92.5,3,F,0
STU-0040,Geological Engineering,2.85,GL301,Hydrogeology,200,6.87,1,85.9,3,A,1
STU-0382,Electrical Engineering,2.959,GL201,Structural Geology,200,7.02,1,79.5,3,F,0
STU-0238,Geological Engineering,1.933,GL301,Hydrogeology,200,7.21,3,83.7,3,F,0
STU-0498,Mechanical Engineering,2.741,ME401,Finite Element Methods,200,7.82,1,73.1,3,F,0
STU-0018,Geological Engineering,2.478,GL401,Engineering Geology,400,7.13,3,74.6,3,F,0
STU-0034,Mechanical Engineering,2.727,GL201,Structural Geology,200,6.86,1,81.1,3,B,1
STU-0507,Electrical Engineering,3.358,EE401,Renewable Energy,200,6.99,1,84.4,3,A,1
STU-0423,Geological Engineering,2.538,GL201,Structural Geology,300,6.67,1,72.8,3,D,1
STU-0527,Electrical Engineering,2.026,EE401,Renewable Energy,300,6.69,1,95.5,3,D,1
STU-0210,Geological Engineering,2.873,EE401,Renewable Energy,400,7.27,1,70.4,3,C,1
STU-0030,Geological Engineering,2.736,GL201,Structural Geology,300,6.85,1,70.4,3,B,1
STU-0086,Mining Engineering,2.755,GL301,Hydrogeology,200,7.06,1,80.8,3,A,1
STU-0185,Geological Engineering,2.75,GL201,Structural Geology,200,7.07,1,93.5,3,B,1
STU-0568,Mining Engineering,2.578,MN201,Introduction to Mining,400,6.14,1,68.7,2,F,0
STU-0343,Electrical Engineering,3.16,EE301,Power Systems I,200,8.12,1,96.8,3,A,1
STU-0334,Electrical Engineering,2.948,EE201,Circuit Theory II,300,6.82,1,91.4,3,A,1
STU-0339,Mechanical Engineering,2.204,ME201,Thermodynamics I,300,6.92,1,78.6,3,F,0
STU-0414,Geological Engineering,2.707,GL401,Engineering Geology,300,7.4,1,97.0,3,A,1
STU-0368,Geological Engineering,1.781,GL401,Engineering Geology,300,7.37,1,86.4,3,F,0
STU-0324,Geological Engineering,2.881,GL401,Engineering Geology,200,7.58,1,50.9,3,A,1
STU-0366,Electrical Engineering,3.897,EE301,Power Systems I,400,8.16,1,58.8,3,A,1
STU-0086,Geological Engineering,3.601,GL201,Structural Geology,200,6.9,1,85.3,3,A,1
STU-0167,Geological Engineering,2.396,GL301,Hydrogeology,200,7.06,1,95.2,3,B,1
STU-0433,Electrical Engineering,2.177,EE301,Power Systems I,300,7.5,1,76.5,3,D,1
STU-0089,Mining Engineering,1.907,MN401,Mine Planning,300,7.63,2,63.4,3,D,1
STU-0438,Mechanical Engineering,2.494,ME401,Finite Element Methods,200,7.2,3,71.6,3,D,1
STU-0179,Electrical Engineering,2.892,EE301,Power Systems I,400,7.21,3,78.2,3,D,1
STU-0310,Electrical Engineering,3.394,EE201,Circuit Theory II,300,6.95,1,84.9,3,D,1
STU-0084,Geological Engineering,2.999,MN201,Introduction to Mining,300,6.49,1,79.5,2,B,1
STU-0487,Mechanical Engineering,3.047,ME201,Thermodynamics I,300,6.89,1,77.6,3,A,1
STU-0208,Electrical Engineering,2.004,EE301,Power Systems I,400,7.25,1,88.4,3,F,0
STU-0250,Geological Engineering,2.594,GL401,Engineering Geology,300,6.84,1,65.5,3,F,0
STU-0024,Electrical Engineering,2.692,EE401,Renewable Energy,200,6.63,1,81.8,3,F,0
STU-0005,Geological Engineering,2.543,GL401,Engineering Geology,300,7.82,1,89.1,3,D,1
STU-0212,Mechanical Engineering,2.42,ME201,Thermodynamics I,200,6.92,1,84.9,3,B,1
STU-0121,Geological Engineering,3.906,MN401,Mine Planning,300,7.85,1,73.3,3,A,1
STU-0011,Geological Engineering,2.02,GL401,Engineering Geology,200,6.97,1,88.8,3,F,0
STU-0199,Mining Engineering,2.805,MN401,Mine Planning,300,7.8,1,79.2,3,B,1
STU-0052,Electrical Engineering,2.834,EE401,Renewable Energy,200,7.36,1,81.8,3,A,1
STU-0123,Electrical Engineering,2.747,EE301,Power Systems I,300,6.83,1,81.1,3,B,1
STU-0260,Mechanical Engineering,2.997,EE401,Renewable Energy,300,6.85,1,84.5,3,A,1
STU-0463,Mechanical Engineering,2.69,ME201,Thermodynamics I,300,7.19,1,82.6,3,F,0
STU-0386,Electrical Engineering,2.582,EE401,Renewable Energy,200,7.0,1,96.3,3,B,1
STU-0521,Geological Engineering,3.004,GL201,Structural Geology,300,6.15,1,89.5,3,B,1
STU-0558,Electrical Engineering,2.712,EE301,Power Systems I,200,7.25,1,72.9,3,B,1
STU-0558,Electrical Engineering,3.14,ME401,Finite Element Methods,300,7.58,1,76.3,3,A,1
STU-0390,Geological Engineering,3.551,GL201,Structural Geology,200,7.27,1,74.9,3,A,1
STU-0175,Mining Engineering,2.731,EE401,Renewable Energy,200,6.86,1,75.4,3,B,1
STU-0025,Mechanical Engineering,2.535,ME201,Thermodynamics I,300,7.03,1,88.6,3,B,1
STU-0306,Mining Engineering,3.118,MN201,Introduction to Mining,300,5.86,1,99.1,2,A,1
STU-0107,Mechanical Engineering,2.47,ME301,Machine Design,300,7.69,1,95.9,3,A,1
STU-0580,Mechanical Engineering,2.584,ME201,Thermodynamics I,200,7.24,1,84.3,3,C,1
STU-0028,Mining Engineering,2.376,MN301,Rock Mechanics,200,6.85,2,88.8,3,F,0
STU-0272,Electrical Engineering,2.476,ME201,Thermodynamics I,300,7.34,1,59.1,3,D,1
STU-0449,Geological Engineering,2.413,GL401,Engineering Geology,200,7.16,1,88.4,3,C,1
STU-0346,Geological Engineering,3.234,GL301,Hydrogeology,200,7.01,1,70.6,3,A,1
STU-0012,Mechanical Engineering,3.471,ME301,Machine Design,300,7.51,1,69.7,3,A,1
STU-0477,Mining Engineering,2.93,MN301,Rock Mechanics,300,7.37,1,88.9,3,A,1
STU-0117,Electrical Engineering,1.744,EE201,Circuit Theory II,300,7.0,1,100.0,3,D,1
STU-0213,Electrical Engineering,2.204,EE401,Renewable Energy,300,6.74,1,72.2,3,D,1
STU-0077,Electrical Engineering,2.859,MN301,Rock Mechanics,200,7.31,1,85.1,3,B,1
STU-0093,Mining Engineering,2.035,MN201,Introduction to Mining,200,6.67,1,77.5,2,F,0
STU-0153,Electrical Engineering,2.769,EE201,Circuit Theory II,200,6.47,3,97.5,3,D,1
STU-0119,Geological Engineering,3.016,GL301,Hydrogeology,200,6.97,1,78.4,3,A,1
STU-0060,Electrical Engineering,3.238,EE301,Power Systems I,200,7.7,1,93.7,3,A,1
STU-0472,Mining Engineering,2.862,MN201,Introduction to Mining,300,6.23,1,79.8,2,F,0
STU-0480,Mining Engineering,2.242,MN401,Mine Planning,200,7.54,1,66.4,3,F,0
STU-0326,Mining Engineering,3.015,MN401,Mine Planning,400,7.6,1,70.4,3,B,1
STU-0018,Electrical Engineering,2.986,EE301,Power Systems I,400,7.73,2,91.5,3,F,0
STU-0368,Mining Engineering,3.204,MN301,Rock Mechanics,200,7.54,1,100.0,3,A,1
STU-0241,Electrical Engineering,2.19,EE201,Circuit Theory II,200,7.24,3,100.0,3,F,0
STU-0495,Mechanical Engineering,3.143,ME201,Thermodynamics I,300,6.74,1,74.6,3,B,1
STU-0028,Geological Engineering,2.475,GL201,Structural Geology,300,6.42,1,89.6,3,B,1
STU-0061,Geological Engineering,2.999,GL401,Engineering Geology,300,7.4,2,67.8,3,C,1
STU-0471,Mining Engineering,2.488,MN201,Introduction to Mining,400,6.36,1,86.9,2,C,1
STU-0269,Mechanical Engineering,2.321,ME401,Finite Element Methods,300,7.95,1,87.7,3,B,1
STU-0547,Mechanical Engineering,3.123,ME301,Machine Design,300,7.66,1,62.6,3,B,1
STU-0308,Electrical Engineering,2.924,EE401,Renewable Energy,400,7.1,1,85.6,3,A,1
STU-0380,Mechanical Engineering,2.456,ME301,Machine Design,200,7.24,1,80.0,3,F,0
STU-0513,Mechanical Engineering,2.459,ME301,Machine Design,300,7.47,1,64.3,3,B,1
STU-0521,Mechanical Engineering,3.446,ME301,Machine Design,300,7.38,1,82.7,3,A,1
STU-0322,Mechanical Engineering,2.758,ME301,Machine Design,300,7.9,1,92.7,3,F,0
STU-0516,Mining Engineering,2.86,MN201,Introduction to Mining,200,6.01,1,61.6,2,A,1
STU-0171,Electrical Engineering,2.023,EE401,Renewable Energy,400,6.62,1,57.8,3,D,1
STU-0027,Mining Engineering,2.875,MN401,Mine Planning,200,8.57,1,69.1,3,D,1
STU-0575,Mining Engineering,2.291,MN201,Introduction to Mining,300,5.92,1,90.8,2,F,0
STU-0514,Geological Engineering,2.92,GL401,Engineering Geology,200,7.73,1,74.0,3,F,0
STU-0375,Geological Engineering,2.635,GL301,Hydrogeology,400,7.29,1,83.7,3,F,0
STU-0520,Mining Engineering,3.22,MN201,Introduction to Mining,200,5.56,1,84.8,2,D,1
STU-0223,Geological Engineering,2.43,GL401,Engineering Geology,400,6.89,1,76.2,3,D,1
STU-0313,Mechanical Engineering,3.048,ME401,Finite Element Methods,200,7.82,1,65.7,3,A,1
STU-0093,Electrical Engineering,3.642,EE201,Circuit Theory II,200,7.17,1,100.0,3,A,1
STU-0355,Mechanical Engineering,2.73,ME401,Finite Element Methods,200,7.44,1,86.6,3,A,1
STU-0409,Electrical Engineering,1.803,EE301,Power Systems I,400,7.98,1,76.4,3,D,1
STU-0591,Geological Engineering,2.744,GL401,Engineering Geology,300,7.42,1,66.9,3,C,1
STU-0521,Mechanical Engineering,2.988,ME201,Thermodynamics I,400,7.46,1,75.7,3,B,1
STU-0144,Mechanical Engineering,2.529,ME301,Machine Design,400,7.39,1,96.3,3,B,1
STU-0474,Mining Engineering,2.802,MN201,Introduction to Mining,200,6.09,1,97.2,2,A,1
STU-0169,Mining Engineering,2.208,MN401,Mine Planning,200,8.75,1,70.5,3,D,1
STU-0379,Mechanical Engineering,2.135,ME301,Machine Design,200,7.56,1,80.3,3,D,1
STU-0138,Electrical Engineering,3.215,GL301,Hydrogeology,400,7.0,1,88.1,3,A,1
STU-0139,Electrical Engineering,3.605,EE401,Renewable Energy,200,6.3,1,87.0,3,A,1
STU-0091,Geological Engineering,1.5,EE401,Renewable Energy,400,7.2,1,100.0,3,F,0
STU-0250,Electrical Engineering,2.968,EE401,Renewable Energy,300,6.86,1,73.8,3,A,1
STU-0019,Mining Engineering,3.132,MN401,Mine Planning,400,7.74,1,91.5,3,A,1
STU-0434,Mining Engineering,2.892,MN201,Introduction to Mining,400,6.48,1,86.0,2,A,1
STU-0395,Mining Engineering,2.343,MN201,Introduction to Mining,200,6.31,1,88.4,2,B,1
STU-0159,Geological Engineering,2.844,GL401,Engineering Geology,300,7.8,1,80.7,3,A,1
STU-0362,Mining Engineering,2.995,MN201,Introduction to Mining,300,6.65,1,74.4,2,D,1
STU-0057,Geological Engineering,3.62,GL401,Engineering Geology,400,7.56,1,67.3,3,A,1
STU-0511,Geological Engineering,2.649,GL301,Hydrogeology,200,7.2,1,87.7,3,B,1
STU-0344,Mining Engineering,2.497,MN401,Mine Planning,300,7.31,1,95.5,3,B,1
STU-0022,Mechanical Engineering,2.842,ME401,Finite Element Methods,300,8.43,1,84.4,3,A,1
STU-0062,Mechanical Engineering,2.986,ME201,Thermodynamics I,400,6.68,1,75.1,3,A,1
STU-0279,Geological Engineering,2.261,GL201,Structural Geology,200,7.19,1,100.0,3,F,0
STU-0271,Geological Engineering,2.862,GL401,Engineering Geology,300,7.55,1,70.0,3,C,1
STU-0486,Mining Engineering,2.342,MN201,Introduction to Mining,200,5.87,1,81.1,2,D,1
STU-0542,Mining Engineering,2.926,MN201,Introduction to Mining,400,5.83,1,62.6,2,B,1
STU-0306,Mechanical Engineering,2.688,ME201,Thermodynamics I,200,6.78,1,88.6,3,F,0
STU-0113,Mining Engineering,3.015,MN201,Introduction to Mining,300,6.05,1,80.3,2,A,1
STU-0231,Mechanical Engineering,2.417,ME201,Thermodynamics I,200,6.87,1,68.1,3,C,1
STU-0013,Mechanical Engineering,2.681,ME201,Thermodynamics I,400,7.39,3,86.7,3,F,0
STU-0370,Geological Engineering,2.753,GL301,Hydrogeology,300,6.7,1,84.7,3,F,0
STU-0556,Mining Engineering,2.815,MN301,Rock Mechanics,400,7.31,1,100.0,3,A,1
STU-0454,Geological Engineering,2.389,GL201,Structural Geology,300,6.77,1,62.3,3,F,0
STU-0174,Mining Engineering,3.179,MN201,Introduction to Mining,200,6.65,1,92.4,2,B,1
STU-0058,Geological Engineering,2.086,GL401,Engineering Geology,200,6.9,1,65.4,3,F,0
STU-0041,Geological Engineering,2.925,GL201,Structural Geology,400,6.9,2,67.9,3,D,1
STU-0460,Mechanical Engineering,3.142,ME401,Finite Element Methods,200,7.98,1,90.1,3,A,1
STU-0081,Mining Engineering,2.714,MN201,Introduction to Mining,400,6.21,1,90.1,2,F,0
STU-0493,Geological Engineering,1.5,GL301,Hydrogeology,400,6.92,1,91.4,3,F,0
STU-0315,Electrical Engineering,3.136,EE301,Power Systems I,300,7.3,1,92.0,3,A,1
STU-0530,Geological Engineering,3.18,GL301,Hydrogeology,300,7.43,1,84.4,3,B,1
STU-0461,Electrical Engineering,3.001,EE401,Renewable Energy,200,7.26,1,92.4,3,A,1
STU-0422,Electrical Engineering,2.881,EE401,Renewable Energy,200,7.22,1,64.0,3,B,1
STU-0295,Geological Engineering,3.293,GL401,Engineering Geology,200,7.37,1,91.0,3,A,1
STU-0387,Electrical Engineering,2.938,EE301,Power Systems I,200,7.71,2,71.7,3,C,1
STU-0002,Mechanical Engineering,2.532,ME301,Machine Design,300,7.23,1,83.2,3,A,1
STU-0364,Geological Engineering,2.278,GL201,Structural Geology,200,7.47,1,88.4,3,C,1
STU-0563,Electrical Engineering,2.45,EE201,Circuit Theory II,200,7.26,1,72.1,3,F,0
STU-0087,Mining Engineering,2.096,MN201,Introduction to Mining,300,5.93,1,74.4,2,F,0
STU-0086,Geological Engineering,2.894,GL301,Hydrogeology,300,7.27,1,75.4,3,A,1
STU-0426,Mining Engineering,2.889,MN301,Rock Mechanics,300,7.59,1,68.0,3,A,1
